league,date,game,actual,preLine,postLine,draftDelta,draftSignal,deviation,absDeviation,isOverLine,draftConfidence,topPickEffects
LPL,2026-05-23,LNG Esports vs Team WE,11,31.5,29.5,-1.86,UNDER,-20.5,20.5,false,0.91,ADC Lucian -2.8 | SUP Milio -2.8 | MID Annie -2.25 | JUNGLE Wukong -1.73 | ADC Ezreal -1.7
LPL,2026-05-23,Team WE vs LNG Esports,29,28.5,28.5,-0.43,NEUTRO,0.5,0.5,true,0.9,JUNGLE Trundle -2.58 | ADC Jhin +2.29 | TOP KSante -1.84 | SUP Nautilus +0.93 | ADC Yunara -0.87
LPL,2026-05-23,LNG Esports vs Team WE,34,29.5,28.5,-0.39,NEUTRO,4.5,4.5,true,0.902,MID Twisted Fate -2.24 | TOP Renekton -1.44 | SUP Bard -0.53 | ADC Sivir -0.48 | JUNGLE Xin Zhao -0.3
LPL,2026-05-23,LNG Esports vs Team WE,24,29.5,28.5,-0.43,NEUTRO,-5.5,5.5,false,0.813,ADC Caitlyn -1.94 | TOP Yorick -1.65 | ADC Miss Fortune +1.51 | JUNGLE Naafiri -1.28 | TOP Ornn +0.89
LPL,2026-05-23,LNG Esports vs Team WE,17,27.5,28.5,0.55,NEUTRO,-10.5,10.5,false,0.855,ADC Ashe +1.9 | MID Smolder +1.49 | JUNGLE Poppy +1.33 | SUP Lulu -1 | SUP Seraphine +0.96
LPL,2026-05-23,ThunderTalk Gaming vs Invictus Gaming,23,28.5,28.5,0.06,NEUTRO,-5.5,5.5,false,0.912,MID Orianna +2.28 | TOP KSante -1.3 | TOP Rumble +0.88 | SUP Neeko +0.84 | JUNGLE Naafiri -0.7
LPL,2026-05-23,ThunderTalk Gaming vs Invictus Gaming,33,28.5,29.5,1.36,OVER,4.5,4.5,true,0.897,ADC Ashe +2.43 | TOP Jayce +1.64 | SUP Nautilus +1.61 | ADC Senna -1.34 | MID Akali +1.14
LPL,2026-05-23,Invictus Gaming vs ThunderTalk Gaming,26,28.5,28.5,-0.02,NEUTRO,-2.5,2.5,false,0.901,TOP Varus +2.8 | ADC Jhin +2.76 | JUNGLE Trundle -2.06 | SUP Seraphine +1.3 | MID Annie -1.25
LPL,2026-05-24,EDward Gaming vs Ninjas in Pyjamas,14,26.5,26.5,-0.14,NEUTRO,-12.5,12.5,false,0.9,SUP Milio -2.8 | ADC Ashe +2.35 | ADC Lucian -2.35 | TOP Jayce +1.58 | SUP Seraphine +1.35
LPL,2026-05-24,EDward Gaming vs Ninjas in Pyjamas,37,25.5,26.5,1.31,OVER,11.5,11.5,true,0.921,MID Orianna +2.66 | JUNGLE Vi +1.62 | JUNGLE Jarvan IV +1.6 | TOP Tristana +0.98 | ADC Corki +0.86
LPL,2026-05-24,Ninjas in Pyjamas vs EDward Gaming,32,26.5,27.5,0.71,NEUTRO,5.5,5.5,true,0.879,ADC Jhin +2.8 | MID Viktor +1.93 | JUNGLE Trundle -1.89 | SUP Nautilus +1.69 | MID Aurora +1.08
LPL,2026-05-24,EDward Gaming vs Ninjas in Pyjamas,32,27.5,27.5,0.46,NEUTRO,4.5,4.5,true,0.799,SUP Leona +2.76 | ADC Caitlyn -1.4 | TOP Vayne +1.16 | TOP Ornn +1.15 | JUNGLE Pantheon +0.79
LPL,2026-05-24,Ninjas in Pyjamas vs EDward Gaming,27,27.5,27.5,0.05,NEUTRO,-0.5,0.5,false,0.818,ADC Zeri +1.95 | SUP Yuumi +1.47 | TOP KSante -1.46 | JUNGLE Shyvana -0.55 | SUP Thresh -0.5
LPL,2026-05-24,LGD Gaming vs Weibo Gaming,15,25.5,25.5,-0.43,NEUTRO,-10.5,10.5,false,0.911,SUP Milio -2.8 | ADC Lucian -2.68 | ADC Ashe +1.97 | MID Annie -1.54 | MID Akali +1.02
LPL,2026-05-24,Weibo Gaming vs LGD Gaming,15,24.5,24.5,0.31,NEUTRO,-9.5,9.5,false,0.926,JUNGLE Vi +1.54 | JUNGLE Trundle -1.53 | TOP Rumble +1.29 | ADC Corki +0.79 | TOP Sion +0.72
LPL,2026-05-24,LGD Gaming vs Weibo Gaming,30,23.5,24.5,1.1,OVER,6.5,6.5,true,0.9,ADC Miss Fortune +2.76 | SUP Nautilus +2.43 | MID Aurora +1.81 | JUNGLE Xin Zhao +1.36 | SUP Bard +1.18
LPL,2026-05-24,Weibo Gaming vs LGD Gaming,22,24.5,24.5,0,NEUTRO,-2.5,2.5,false,0.679,MID Twisted Fate -0.97 | TOP Jax +0.79 | ADC Caitlyn -0.65 | SUP Camille +0.63 | JUNGLE Lee Sin +0.51
LPL,2026-05-24,Weibo Gaming vs LGD Gaming,21,24.5,24.5,0.11,NEUTRO,-3.5,3.5,false,0.716,ADC Kalista -1.42 | TOP Zaahen +1.22 | JUNGLE Sylas +1.19 | TOP Ambessa +1.02 | SUP Renata Glasc -0.83
CBLOL,2026-04-14,Vivo Keyd Stars vs Los Grandes,23,30.5,30.5,0.13,NEUTRO,-7.5,7.5,false,0.63,SUP Anivia +1.59 | ADC Caitlyn -1.38 | TOP KSante -1 | JUNGLE Aatrox +0.77 | MID Mel +0.74
CBLOL,2026-04-14,Vivo Keyd Stars vs Los Grandes,24,29.5,29.5,-0.36,NEUTRO,-5.5,5.5,false,0.59,SUP Lulu -1.82 | ADC Yunara -0.95 | SUP Milio -0.86 | MID Zoe -0.46 | JUNGLE Lee Sin +0.45
CBLOL,2026-04-14,LOUD vs Fluxo W7M,22,29.5,29.5,0.3,NEUTRO,-7.5,7.5,false,0.787,JUNGLE Pantheon +1.47 | SUP Anivia +1.32 | ADC Caitlyn -1.25 | MID Aurora +1.08 | TOP KSante -0.63
CBLOL,2026-04-14,LOUD vs Fluxo W7M,22,29.5,29.5,-0.28,NEUTRO,-7.5,7.5,false,0.766,TOP Gnar -1.07 | SUP Milio -0.89 | ADC Corki +0.55 | SUP Nami -0.4 | MID Zoe -0.37
CBLOL,2026-04-14,Fluxo W7M vs LOUD,20,27.5,27.5,-0.24,NEUTRO,-7.5,7.5,false,0.733,ADC Xayah -1.47 | SUP Lulu -1.35 | TOP Aatrox -1.24 | JUNGLE Vi +0.93 | JUNGLE Xin Zhao +0.9
CBLOL,2026-04-18,Fluxo W7M vs FURIA,24,26.5,27.5,0.72,NEUTRO,-2.5,2.5,false,0.793,TOP Ambessa +1.95 | TOP RekSai +1.79 | JUNGLE Aatrox +1.72 | MID Anivia -1.06 | SUP Milio -0.91
CBLOL,2026-04-18,Fluxo W7M vs FURIA,28,24.5,25.5,0.69,NEUTRO,3.5,3.5,true,0.806,ADC Jhin +1.28 | MID Viktor +1.16 | JUNGLE Xin Zhao +1.14 | TOP Rumble +1.13 | ADC Corki +1.12
CBLOL,2026-04-18,Los Grandes vs paiN Gaming,30,26.5,27.5,0.73,NEUTRO,3.5,3.5,true,0.787,ADC Varus +2.4 | MID Ahri +1.88 | JUNGLE Aatrox +1.63 | MID Orianna -1.36 | SUP Neeko +1.31
CBLOL,2026-04-18,Los Grandes vs paiN Gaming,23,27.5,28.5,0.5,NEUTRO,-4.5,4.5,false,0.776,TOP Aurora +2.15 | SUP Milio -1.03 | TOP Rumble +0.97 | ADC Corki +0.97 | JUNGLE Zaahen +0.67
CBLOL,2026-04-18,Los Grandes vs paiN Gaming,25,26.5,26.5,-0.18,NEUTRO,-1.5,1.5,false,0.722,TOP Ambessa +1.95 | ADC Xayah -1.64 | MID Viktor +1.18 | TOP Gnar -0.61 | SUP Thresh -0.37
CBLOL,2026-04-19,LOUD vs Leviatan,23,25.5,26.5,0.73,NEUTRO,-2.5,2.5,false,0.792,TOP Ambessa +1.92 | SUP Neeko +1.49 | ADC Jhin +1.35 | ADC Sivir +1.3 | JUNGLE Xin Zhao +1.24
CBLOL,2026-04-19,LOUD vs Leviatan,31,25.5,26.5,0.88,OVER,5.5,5.5,true,0.811,JUNGLE Aatrox +1.94 | TOP Aurora +1.89 | TOP Rumble +1.31 | ADC Corki +1.26 | JUNGLE Jarvan IV +1.22
CBLOL,2026-04-19,LOUD vs Leviatan,34,25.5,25.5,0.23,NEUTRO,8.5,8.5,true,0.784,ADC Ashe +0.78 | ADC Ezreal +0.68 | SUP Nautilus -0.61 | TOP Sion +0.61 | JUNGLE Zaahen +0.51
CBLOL,2026-04-19,Vivo Keyd Stars vs RED Canids,25,26.5,26.5,0.41,NEUTRO,-1.5,1.5,false,0.783,JUNGLE Pantheon +2.02 | TOP Ambessa +1.47 | MID Orianna -1.47 | MID Twisted Fate +1.15 | ADC Sivir +0.85
CBLOL,2026-04-19,Vivo Keyd Stars vs RED Canids,24,25.5,26.5,0.55,NEUTRO,-1.5,1.5,false,0.769,MID Ahri +1.89 | JUNGLE Aatrox +1.67 | SUP Lulu -1.13 | SUP Seraphine +1.03 | JUNGLE Vi +0.97
CBLOL,2026-04-19,RED Canids vs Vivo Keyd Stars,23,24.5,25.5,0.97,OVER,-1.5,1.5,false,0.701,ADC Kalista +2.69 | SUP Renata Glasc +2.69 | MID Aurora +1.77 | SUP Neeko +1.25 | ADC Caitlyn -0.77
CBLOL,2026-04-25,Los Grandes vs RED Canids,41,24.5,25.5,0.87,OVER,16.5,16.5,true,0.833,JUNGLE Pantheon +2.29 | TOP Rumble +1.31 | SUP Neeko +1.23 | JUNGLE Xin Zhao +1.16 | MID Orianna -1.15
CBLOL,2026-04-25,RED Canids vs Los Grandes,28,25.5,25.5,-0.3,NEUTRO,2.5,2.5,true,0.764,MID Ahri +1.5 | SUP Lulu -1.41 | SUP Nautilus -0.7 | MID Lissandra -0.68 | JUNGLE Jarvan IV +0.6
CBLOL,2026-04-25,paiN Gaming vs Fluxo W7M,39,25.5,26.5,0.46,NEUTRO,13.5,13.5,true,0.818,ADC Varus +2.2 | MID Anivia -1.26 | TOP Kennen +1.19 | TOP Gnar -1.06 | SUP Neeko +1.05
CBLOL,2026-04-25,Fluxo W7M vs paiN Gaming,19,26.5,26.5,-0.48,NEUTRO,-7.5,7.5,false,0.817,SUP Lulu -1.72 | JUNGLE Aatrox +0.88 | ADC Yunara -0.79 | JUNGLE Nocturne -0.72 | MID Akali -0.72
CBLOL,2026-04-26,FURIA vs LOUD,35,25.5,25.5,-0.11,NEUTRO,9.5,9.5,true,0.766,JUNGLE Naafiri -1.86 | MID Orianna -1.24 | JUNGLE Aatrox +0.94 | MID Akali -0.83 | ADC Jhin +0.7
CBLOL,2026-04-26,LOUD vs FURIA,26,26.5,26.5,0,NEUTRO,-0.5,0.5,false,0.819,SUP Neeko +1.03 | ADC Caitlyn -0.9 | JUNGLE Jayce +0.62 | MID Annie -0.62 | SUP Nami -0.45
CBLOL,2026-04-26,FURIA vs LOUD,24,26.5,26.5,-0.04,NEUTRO,-2.5,2.5,false,0.747,JUNGLE Xin Zhao +0.84 | TOP Volibear -0.8 | ADC Yunara -0.78 | MID Viktor +0.51 | JUNGLE Zaahen +0.43
CBLOL,2026-04-26,Vivo Keyd Stars vs Leviatan,38,26.5,27.5,0.47,NEUTRO,11.5,11.5,true,0.798,ADC Varus +2.44 | SUP Lulu -1.65 | TOP Ambessa +1.17 | JUNGLE Aatrox +1.12 | ADC Sivir +0.94
CBLOL,2026-04-26,Vivo Keyd Stars vs Leviatan,34,27.5,27.5,-0.44,NEUTRO,6.5,6.5,true,0.793,MID Sylas -1.19 | JUNGLE Skarner -1.04 | ADC Caitlyn -1.02 | SUP Neeko +0.82 | MID Anivia -0.76
CBLOL,2026-05-02,paiN Gaming vs Leviatan,14,28.5,27.5,-0.48,NEUTRO,-14.5,14.5,false,0.8,SUP Milio -1.73 | JUNGLE Nocturne -1.19 | MID Ahri +0.84 | MID Lissandra -0.77 | SUP Neeko +0.73
CBLOL,2026-05-02,paiN Gaming vs Leviatan,27,26.5,27.5,0.32,NEUTRO,0.5,0.5,true,0.822,JUNGLE Pantheon +2 | MID Aurora +1.2 | SUP Nautilus -0.75 | MID Zoe -0.65 | ADC Ezreal +0.58
CBLOL,2026-05-02,RED Canids vs FURIA,36,26.5,27.5,0.7,NEUTRO,9.5,9.5,true,0.784,ADC Varus +2.66 | SUP Alistar +1.34 | JUNGLE Trundle +0.99 | JUNGLE Xin Zhao +0.97 | TOP Rumble +0.52
CBLOL,2026-05-02,RED Canids vs FURIA,35,27.5,26.5,-0.74,NEUTRO,7.5,7.5,true,0.819,SUP Milio -2.14 | JUNGLE Pantheon +1.63 | JUNGLE Nocturne -1.37 | MID Orianna -1.25 | ADC Lucian -0.95
CBLOL,2026-05-02,FURIA vs RED Canids,26,28.5,28.5,-0.27,NEUTRO,-2.5,2.5,false,0.776,TOP Aatrox -1.92 | SUP Lulu -1.81 | ADC Yunara -1.25 | MID Aurora +0.66 | MID Twisted Fate +0.55
CBLOL,2026-05-03,Fluxo W7M vs Los Grandes,20,27.5,28.5,1.01,OVER,-7.5,7.5,false,0.825,ADC Varus +2.45 | JUNGLE Pantheon +1.61 | MID Cassiopeia +1.41 | JUNGLE Trundle +1.27 | SUP Alistar +1.1
CBLOL,2026-05-03,Los Grandes vs Fluxo W7M,34,27.5,27.5,0.07,NEUTRO,6.5,6.5,true,0.801,TOP Kennen +1.9 | SUP Milio -1.59 | JUNGLE Xin Zhao +0.95 | MID Ahri +0.83 | SUP Nautilus -0.8
CBLOL,2026-05-03,Los Grandes vs Fluxo W7M,35,27.5,27.5,-0.17,NEUTRO,7.5,7.5,true,0.814,SUP Lulu -1.64 | JUNGLE Nocturne -1.12 | JUNGLE Aatrox +1.11 | TOP Ambessa +1.05 | ADC Yunara -1.04
CBLOL,2026-05-03,LOUD vs Vivo Keyd Stars,38,28.5,28.5,-0.15,NEUTRO,9.5,9.5,true,0.863,MID Orianna -1.28 | JUNGLE Pantheon +1.23 | JUNGLE Nocturne -1.09 | TOP KSante -0.6 | MID Ahri +0.55
CBLOL,2026-05-03,LOUD vs Vivo Keyd Stars,19,29.5,28.5,-0.81,UNDER,-10.5,10.5,false,0.798,SUP Milio -1.83 | MID Akali -1.15 | TOP Ornn -1.03 | ADC Caitlyn -0.99 | MID Ryze -0.96
CBLOL,2026-05-09,LOUD vs Vivo Keyd Stars,31,28.5,28.5,0,NEUTRO,2.5,2.5,true,0.77,ADC Xayah -2.09 | ADC Kalista +1.9 | SUP Renata Glasc +1.9 | MID Ahri +0.88 | TOP Jayce -0.65
CBLOL,2026-05-09,LOUD vs Vivo Keyd Stars,31,28.5,28.5,0.06,NEUTRO,2.5,2.5,true,0.78,ADC Xayah -1.89 | ADC Kalista +1.86 | SUP Renata Glasc +1.86 | MID Ahri +0.83 | SUP Rakan -0.61
CBLOL,2026-05-09,LOUD vs Vivo Keyd Stars,21,29.5,29.5,-0.42,NEUTRO,-8.5,8.5,false,0.695,SUP Milio -2.01 | TOP Gnar -1.24 | ADC Lucian -0.81 | JUNGLE Trundle +0.54 | TOP Yorick -0.34
CBLOL,2026-05-09,Vivo Keyd Stars vs LOUD,17,28.5,28.5,0.09,NEUTRO,-11.5,11.5,false,0.785,JUNGLE Naafiri -1.35 | TOP RekSai +1.18 | TOP Ambessa +1.17 | SUP Neeko +0.8 | MID Aurora +0.77
CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,19,27.5,27.5,0.26,NEUTRO,-8.5,8.5,false,0.784,TOP Kennen +2.2 | JUNGLE Pantheon +2.11 | SUP Milio -1.65 | MID Viktor +0.58 | JUNGLE Trundle +0.49
CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,35,26.5,27.5,1.31,OVER,8.5,8.5,true,0.875,MID Ahri +1.9 | SUP Alistar +1.63 | JUNGLE Jarvan IV +1.42 | ADC Ezreal +1.35 | TOP Rumble +1.28
CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,25,28.5,29.5,0.77,OVER,-3.5,3.5,false,0.827,MID Taliyah +2.2 | JUNGLE Aatrox +1.46 | TOP Ambessa +1.36 | JUNGLE Xin Zhao +1.28 | ADC Xayah -1.17
CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,29,27.5,28.5,0.76,OVER,1.5,1.5,true,0.693,ADC Varus +2.68 | SUP Rell +2.21 | JUNGLE Naafiri -1.68 | MID Cassiopeia +1.27 | ADC Sivir +0.9
CBLOL,2026-05-10,Fluxo W7M vs Los Grandes,27,27.5,26.5,-0.23,NEUTRO,-0.5,0.5,false,0.618,JUNGLE Skarner -0.98 | SUP Lulu -0.91 | MID Twisted Fate +0.68 | MID Yone -0.66 | ADC Jinx -0.63
CBLOL,2026-05-16,Fluxo W7M vs RED Canids,40,27.5,27.5,0.36,NEUTRO,12.5,12.5,true,0.848,JUNGLE Jarvan IV +1.26 | ADC Ezreal +1.2 | SUP Neeko +0.99 | JUNGLE Vi +0.7 | TOP Gnar -0.69
CBLOL,2026-05-16,Fluxo W7M vs RED Canids,24,28.5,29.5,0.21,NEUTRO,-4.5,4.5,false,0.752,MID Taliyah +1.66 | JUNGLE Pantheon +1.45 | SUP Lulu -1.33 | JUNGLE Skarner -1.21 | MID Tristana -0.79
CBLOL,2026-05-16,RED Canids vs Fluxo W7M,18,28.5,29.5,0.16,NEUTRO,-10.5,10.5,false,0.767,MID Ahri +1.52 | JUNGLE Xin Zhao +0.94 | MID Sylas -0.66 | TOP Renekton -0.41 | ADC Smolder -0.36
CBLOL,2026-05-16,RED Canids vs Fluxo W7M,25,27.5,27.5,0.2,NEUTRO,-2.5,2.5,false,0.721,SUP Milio -1.77 | SUP Alistar +1.65 | MID Azir +1.6 | ADC Sivir +0.96 | JUNGLE Dr. Mundo -0.54
CBLOL,2026-05-17,LOUD vs FURIA,26,26.5,26.5,0.75,OVER,-0.5,0.5,false,0.825,ADC Ezreal +1.61 | TOP Rumble +1.32 | JUNGLE Vi +1.2 | MID Aurora +1.13 | SUP Seraphine +1.01
CBLOL,2026-05-17,FURIA vs LOUD,23,25.5,25.5,-0.15,NEUTRO,-2.5,2.5,false,0.807,SUP Milio -1.69 | TOP Ambessa +1.58 | JUNGLE Skarner -0.94 | TOP KSante +0.81 | MID Annie +0.75
CBLOL,2026-05-17,FURIA vs LOUD,26,25.5,25.5,0.38,NEUTRO,0.5,0.5,true,0.818,MID Cassiopeia +1.49 | ADC Corki +1.48 | SUP Nami +1.08 | JUNGLE RekSai -0.82 | TOP Sion +0.68
CBLOL,2026-05-23,Los Grandes vs Vivo Keyd Stars,32,25.5,26.5,1.16,OVER,6.5,6.5,true,0.848,JUNGLE Pantheon +2.26 | ADC Ezreal +1.81 | SUP Neeko +1.65 | TOP Rumble +1.54 | MID Cassiopeia +1.4
CBLOL,2026-05-23,Los Grandes vs Vivo Keyd Stars,29,26.5,26.5,0.19,NEUTRO,2.5,2.5,true,0.806,MID Taliyah +2.11 | SUP Milio -1.8 | TOP Aatrox -1.51 | JUNGLE Xin Zhao +1.3 | JUNGLE Vi +1.14
CBLOL,2026-05-23,Los Grandes vs Vivo Keyd Stars,29,26.5,26.5,0.15,NEUTRO,2.5,2.5,true,0.794,JUNGLE Jarvan IV +1.58 | SUP Anivia +1.28 | JUNGLE RekSai -0.85 | SUP Karma -0.58 | MID Ryze +0.52
CBLOL,2026-05-24,FURIA vs RED Canids,24,27.5,28.5,0.91,OVER,-3.5,3.5,false,0.856,ADC Varus +2.67 | ADC Ezreal +1.46 | SUP Neeko +1.35 | TOP Rumble +1.18 | JUNGLE Xin Zhao +1.15
CBLOL,2026-05-24,FURIA vs RED Canids,25,26.5,27.5,0.41,NEUTRO,-1.5,1.5,false,0.779,JUNGLE Aatrox +1.56 | MID Cassiopeia +1.39 | SUP Seraphine +0.99 | ADC Ashe +0.87 | SUP Lulu -0.73
CBLOL,2026-05-24,FURIA vs RED Canids,21,26.5,26.5,0.22,NEUTRO,-5.5,5.5,false,0.783,SUP Alistar +1.74 | TOP Ambessa +1.48 | ADC Xayah -1.08 | JUNGLE Naafiri -1.05 | ADC Sivir +0.98
CBLOL,2026-05-25,Los Grandes vs LOUD,28,25.5,25.5,0,NEUTRO,2.5,2.5,true,0.781,MID Cassiopeia +1.47 | SUP Milio -1.43 | TOP Sion +0.77 | SUP Bard +0.73 | MID Akali -0.46
CBLOL,2026-05-25,Los Grandes vs LOUD,22,26.5,27.5,1.66,OVER,-4.5,4.5,false,0.875,JUNGLE Jarvan IV +1.92 | ADC Ezreal +1.83 | JUNGLE Aatrox +1.71 | SUP Neeko +1.66 | TOP Rumble +1.58
CBLOL,2026-05-25,Los Grandes vs LOUD,34,25.5,26.5,0.81,OVER,8.5,8.5,true,0.704,MID Taliyah +2.49 | JUNGLE Vi +1.56 | SUP Seraphine +1.29 | ADC Ashe +1.16 | MID Viktor +0.88
LEC,2026-04-20,SK Gaming vs Karmine Corp,23,28.5,28.5,-0.08,NEUTRO,-5.5,5.5,false,0.874,TOP Rumble +1.17 | ADC Caitlyn -1.12 | JUNGLE Skarner +0.93 | ADC Ashe -0.52 | SUP Seraphine -0.52
LEC,2026-04-20,SK Gaming vs Karmine Corp,42,27.5,27.5,0.3,NEUTRO,14.5,14.5,true,0.821,JUNGLE Jarvan IV +1.37 | ADC Corki +1.23 | ADC Yunara +0.97 | SUP Nami -0.92 | TOP Gnar -0.66
LEC,2026-04-24,Shifters vs Fnatic,22,27.5,27.5,-0.67,NEUTRO,-5.5,5.5,false,0.842,SUP Karma -1.93 | ADC Caitlyn -1.62 | SUP Nami -1.21 | TOP Jayce +1.08 | JUNGLE Jarvan IV +0.97
LEC,2026-04-24,Shifters vs Fnatic,34,27.5,27.5,0.11,NEUTRO,6.5,6.5,true,0.843,MID Anivia +1.68 | SUP Neeko +1.34 | TOP Ornn -1.05 | ADC Kalista -1.02 | SUP Renata Glasc -0.95
LEC,2026-04-24,Natus Vincere vs Karmine Corp,36,28.5,27.5,-0.58,NEUTRO,7.5,7.5,true,0.87,SUP Karma -2.06 | ADC Ashe -1.09 | SUP Seraphine -1.09 | MID Annie +1.02 | JUNGLE Nocturne +0.79
LEC,2026-04-24,Natus Vincere vs Karmine Corp,23,28.5,28.5,-0.66,NEUTRO,-5.5,5.5,false,0.873,SUP Nami -1.66 | TOP Ambessa -1.26 | SUP Lulu -1.2 | JUNGLE Xin Zhao -0.93 | TOP Varus -0.68
LEC,2026-04-25,Natus Vincere vs Fnatic,21,28.5,26.5,-1.03,UNDER,-7.5,7.5,false,0.866,SUP Karma -1.89 | MID Viktor -1.02 | MID Aurora -0.93 | ADC Ashe -0.93 | SUP Seraphine -0.93
LEC,2026-04-25,Natus Vincere vs Fnatic,20,27.5,26.5,-0.59,NEUTRO,-7.5,7.5,false,0.856,ADC Caitlyn -1.62 | SUP Nami -1.23 | MID Syndra -0.92 | TOP Ambessa -0.89 | ADC Corki +0.83
LEC,2026-04-25,Natus Vincere vs Fnatic,21,26.5,27.5,1.48,OVER,-5.5,5.5,false,0.86,ADC Xayah +2.77 | SUP Rakan +1.99 | JUNGLE Wukong +1.91 | SUP Neeko +1.66 | MID Yone -1.3
LEC,2026-04-25,Karmine Corp vs Shifters,25,26.5,26.5,-0.16,NEUTRO,-1.5,1.5,false,0.867,JUNGLE Ambessa +2.15 | ADC Caitlyn -1.31 | SUP Karma -1.28 | TOP Akali -0.67 | TOP Gnar -0.43
LEC,2026-04-25,Shifters vs Karmine Corp,38,26.5,26.5,0.31,NEUTRO,11.5,11.5,true,0.794,MID Anivia +2.21 | JUNGLE Wukong +2.03 | ADC Lucian -1.54 | SUP Milio -1.49 | TOP Aurora +1.4
LEC,2026-04-25,Karmine Corp vs Shifters,44,27.5,27.5,0.28,NEUTRO,16.5,16.5,true,0.787,JUNGLE Sejuani -1.63 | MID Annie +1.55 | SUP Neeko +1.32 | JUNGLE Nocturne +1.28 | ADC Sivir +0.81
LEC,2026-04-26,Natus Vincere vs Shifters,38,28.5,27.5,-1.06,UNDER,9.5,9.5,true,0.858,SUP Karma -2.35 | MID Viktor -1.37 | TOP Aurora +1.34 | ADC Ashe -1.31 | SUP Seraphine -1.31
LEC,2026-04-26,Natus Vincere vs Shifters,26,29.5,29.5,-0.83,UNDER,-3.5,3.5,false,0.836,SUP Nami -2.09 | ADC Lucian -1.71 | MID Anivia +1.47 | TOP KSante -1.41 | SUP Milio -1.37
LEC,2026-04-26,Natus Vincere vs Shifters,33,29.5,28.5,-0.87,UNDER,3.5,3.5,true,0.86,ADC Caitlyn -2.5 | ADC Jhin -1.89 | JUNGLE Qiyana -1.19 | SUP Bard -1.15 | MID Azir -1.11
LEC,2026-04-26,Karmine Corp vs Fnatic,27,29.5,28.5,-0.6,NEUTRO,-2.5,2.5,false,0.883,MID Annie +1.64 | JUNGLE Xin Zhao -1.37 | TOP Ornn -1.37 | ADC Ezreal -1.28 | SUP Bard -1.23
LEC,2026-04-26,Karmine Corp vs Fnatic,36,29.5,28.5,-0.56,NEUTRO,6.5,6.5,true,0.845,MID Akali +2.41 | SUP Nami -2.03 | ADC Lucian -1.73 | SUP Milio -1.44 | TOP Sion -1.16
LEC,2026-04-26,Fnatic vs Karmine Corp,25,29.5,27.5,-1.56,UNDER,-4.5,4.5,false,0.846,SUP Karma -2.61 | TOP Ambessa -2.1 | ADC Jhin -2.05 | MID Aurora -1.86 | SUP Lulu -1.54
LEC,2026-05-02,Team Heretics vs Fnatic,23,27.5,26.5,-1.25,UNDER,-4.5,4.5,false,0.889,ADC Caitlyn -2.46 | TOP Ambessa -1.96 | MID Aurora -1.74 | SUP Seraphine -1.38 | ADC Ezreal -1.28
LEC,2026-05-02,Fnatic vs Team Heretics,20,26.5,25.5,-0.9,UNDER,-6.5,6.5,false,0.845,SUP Nami -1.72 | TOP Gnar -1.67 | MID Viktor -1.23 | ADC Lucian -1.19 | SUP Lulu -1.18
LEC,2026-05-02,SK Gaming vs Team Vitality,36,28.5,27.5,-0.64,NEUTRO,7.5,7.5,true,0.854,ADC Caitlyn -1.99 | ADC Jhin -1.4 | SUP Bard -0.68 | MID Azir -0.52 | JUNGLE Jarvan IV +0.43
LEC,2026-05-02,SK Gaming vs Team Vitality,27,29.5,28.5,-0.77,UNDER,-2.5,2.5,false,0.861,SUP Nami -1.79 | TOP Gnar -1.76 | TOP Anivia +1.21 | JUNGLE Xin Zhao -1.19 | ADC Ezreal -1.07
LEC,2026-05-02,Team Vitality vs SK Gaming,21,29.5,28.5,-0.44,NEUTRO,-8.5,8.5,false,0.702,MID Syndra -1.59 | ADC Lucian -1.37 | SUP Lulu -1.2 | JUNGLE Wukong +1 | SUP Milio -0.82
LEC,2026-05-03,Team Heretics vs Shifters,39,27.5,27.5,0.06,NEUTRO,11.5,11.5,true,0.826,MID Anivia +1.72 | JUNGLE Nocturne +1.44 | MID Aurora -1.19 | SUP Seraphine -0.89 | ADC Ashe -0.83
LEC,2026-05-03,Team Heretics vs Shifters,28,29.5,28.5,-0.31,NEUTRO,-1.5,1.5,false,0.86,TOP Ambessa -1.84 | TOP Gnar -1.82 | MID Annie +1.55 | ADC Ezreal -1.12 | SUP Bard -0.96
LEC,2026-05-03,Natus Vincere vs G2 Esports,25,29.5,27.5,-1.26,UNDER,-4.5,4.5,false,0.886,SUP Karma -2.25 | ADC Caitlyn -2.09 | SUP Nami -1.81 | MID Annie +1.47 | JUNGLE Xin Zhao -1.23
LEC,2026-05-03,G2 Esports vs Natus Vincere,41,28.5,27.5,-0.79,UNDER,12.5,12.5,true,0.861,TOP Ambessa -1.66 | ADC Lucian -1.65 | SUP Lulu -1.29 | MID Viktor -1.27 | SUP Milio -1.15
LEC,2026-05-04,Team Vitality vs Fnatic,35,28.5,26.5,-1.22,UNDER,6.5,6.5,true,0.873,SUP Braum -2.42 | JUNGLE Xin Zhao -1.68 | TOP Ornn -1.55 | ADC Ezreal -1.52 | JUNGLE Vi -1.44
